0.581191 0.3327987 0.02064030 0.5337332 1.035401
0.5597248 0.3828072 0.04547111 0.4699753 1.165458
0.5625119 0.4118269 -0.3219664 0.3652932 0.946256
0.5697735 0.5270739 -0.0003770026 0.4579471 1.087252
0.4294258 0.5919366 -0.1121208 0.2823879 1.024619
0.3782091 0.5608427 0.05669901 0.3960030 1.055684
0.601648 0.4233327 0.1720486 0.3555327 0.8989154
0.5755096 0.5648892 0.06545328 0.3987652 0.7230898
0.5115156 0.4328393 -0.1193438 0.507246 0.9728634
0.3841143 0.458233 -0.1216143 0.5198576 0.7139542
0.4828278 0.3541302 -0.1173808 0.3719245 0.9398518
0.6272799 0.4831128 0.2627082 0.3424475 0.9607236
0.5705837 0.5561029 0.01946396 0.2874698 0.9813266
0.5167453 0.4652326 0.004952776 0.1404639 1.232076
0.6374864 0.4577994 0.06356033 0.3579114 0.9246342
0.697021 0.4956255 0.2861927 0.2872947 1.005248
0.4663951 0.5603118 -0.04063638 0.4211307 1.036645
0.8431373 0.741506 0.0530995 0.3321241 1.040722
0.59684 0.5819778 -0.3149981 0.2900537 0.8216115
0.7347107 0.4503980 0.09456318 0.4757064 1.124486
0.8232528 0.5436693 0.1144050 0.1909691 0.9909099
0.4624094 0.505436 0.04815349 0.4661458 1.016925
0.4335545 0.3058997 -0.06517152 0.2047382 1.069122
0.5653486 0.5751859 0.0978613 0.5579565 0.876826
0.518916 0.5192538 -0.1588199 0.342777 0.9393379
0.5170964 0.6852406 0.1168122 0.4238055 1.246098
0.6240073 0.4872773 0.1842997 0.5703447 0.8816267
0.5380371 0.4614549 0.1577393 0.4927194 1.007043
0.458149 0.5316127 0.2451861 0.2605842 1.140981
0.6571017 0.4170949 -0.1794685 0.07293645 1.099111
0.3745938 0.624965 -0.1705456 0.3555534 1.051044
0.4164432 0.4680566 0.046001 0.2831755 1.057396
0.7245012 0.5259364 -0.06675336 -0.04754854 0.7365294
0.4211461 0.5305939 0.03640965 0.4993392 0.8799
0.449195 0.509037 -0.01461006 0.2804479 0.7053586
0.8128591 0.6045312 0.09785083 0.3973002 0.8232897
0.4593295 0.5084832 -0.02904359 0.1412540 0.8115793
0.4231825 0.2362152 0.01002813 0.404577 1.160630
0.5028302 0.6289329 -0.02208046 0.2764296 0.9529893
0.6610415 0.4245905 0.02641154 0.4701352 1.018145
0.3710658 0.4642079 -0.0957369 0.4596756 0.897287
0.498528 0.3589318 -0.436754 0.5623211 1.035412
0.5392842 0.5883493 -0.1193289 0.4254015 0.7509792
0.6488279 0.3918402 0.02689724 0.484191 0.9885332
0.516017 0.3480713 0.03381993 0.2156150 1.108038
0.7248894 0.4403704 -0.1560356 0.4868025 0.9895542
0.48329 0.4875121 -0.003885962 0.4115801 0.9930234
0.3550576 0.4409287 -0.08121418 0.3080365 1.151377
0.5207567 0.2647616 0.08545601 0.3717528 0.7800412
0.541646 0.4016007 -0.01559730 0.4563036 0.8768659
0.5760092 0.4374607 -0.01874572 0.3766830 1.030307
0.4987747 0.5101673 0.1399262 0.3048299 1.010899
0.5560409 0.6316117 -0.1622644 0.2328825 0.9565312
0.5238536 0.5110498 -0.1147484 0.4805119 0.8953577
0.594932 0.5337031 -0.1850243 0.3472322 0.8638943
0.726794 0.3551939 -0.05499022 0.1990032 0.8058427
0.4884375 0.452431 -0.07223408 0.4087591 0.780835
0.6296012 0.3618203 0.1612979 0.4446238 1.159499
0.650578 0.5572956 0.08002317 0.43606 1.111735
0.646188 0.703567 -0.02235265 0.3247801 0.989882
0.5000985 0.4358318 0.1156337 0.2240788 0.9737603
0.6543139 0.7587964 0.3530629 1.110997 0.7844098
0.6311121 0.8374056 0.5007636 0.9127137 0.7476994
0.6499171 0.8923113 0.4605839 0.8166896 0.767955
0.5232635 0.7755953 0.5276079 0.930644 0.6847321
0.5833249 0.8403892 0.6454552 0.7202986 0.9017985
0.5393154 0.4712175 0.6843715 0.7910182 0.860978
0.7760637 0.5921037 0.257971 0.695482 0.7929114
0.3478486 0.9001815 0.4388426 0.9050863 0.7649234
0.7633985 0.8711573 0.3055844 0.7808978 0.7587515
0.6427902 0.7013528 0.4428959 0.6346839 0.8607847
0.7212576 0.9175456 0.4670756 0.892184 0.6310115
0.9068783 0.740435 0.5794048 0.9181938 0.8352367
0.7667962 0.6427366 0.5050374 0.9213361 0.8107961
0.6991671 0.6180044 0.4252568 0.9025135 0.9563383
0.5429901 0.7771363 0.3413452 1.115030 0.874193
0.7293599 0.8293846 0.3228855 1.044903 0.8837628
0.7308867 0.6634346 0.5184297 0.8609003 0.7741988
0.723678 0.6027722 0.4934571 0.857984 0.859031
0.6927501 0.7030451 0.8703288 0.8398031 0.8666589
0.6291105 0.7401623 0.5547212 0.9879032 0.7143878
0.5634155 0.8851375 0.404837 0.9433625 1.036850
0.6205286 0.7630233 0.5549743 0.8071212 0.7964925
0.7864728 0.8827416 0.5017159 0.7292907 0.979929
0.686454 0.8209915 0.4382792 0.8108343 0.7599958
0.8926508 0.6437321 0.494986 0.6772235 0.8596035
0.89735 0.6764722 0.3388747 0.9634089 0.8086259
0.7134236 0.8775412 0.439399 0.9238178 0.7215771
0.7097184 0.7966354 0.4665575 0.995169 0.7257332
0.5302731 0.7307806 0.4005939 0.8360094 0.6398571
0.818809 0.816871 0.4610378 0.7376487 0.7363536
0.7475695 0.8066913 0.3047467 0.8495104 0.8494139
0.7252693 0.7440377 0.5971278 0.5891845 0.8094233
0.7007568 0.5149322 0.5737855 1.088443 0.8638095
0.5943933 0.8727439 0.4145151 0.9436825 0.8542774
0.4207429 0.6453182 0.5912098 0.8447593 0.7649508
0.7538225 0.52231 0.7672361 0.7232208 0.8293309
0.8206132 0.9100343 0.5275425 0.715017 0.8522446
0.6124374 0.6610348 0.3285223 0.8478773 0.6239131
0.5753889 0.7731968 0.565417 1.012663 0.7265583
0.6814748 0.734642 0.3195364 0.8618299 0.8607308
0.6654671 0.6784143 0.5652922 0.8334305 0.5994763
0.4952123 0.8314692 0.5727797 0.8232773 0.7723478
0.7630878 0.7530834 0.5924454 0.9067022 1.041132
0.5169685 0.7188258 0.4033205 0.9212368 0.7321225
0.5868314 0.7623533 0.635758 0.9402652 0.9817724
0.5916829 0.7192536 0.2167958 0.5539284 1.101681
0.6013027 0.4460779 0.4446721 0.8643444 0.8299543
0.705761 0.645771 0.6625967 0.6225047 0.7890728
0.6741093 0.8103806 0.4397774 0.932427 0.45698
0.8043015 0.9451493 0.4032788 0.960214 0.6590782
0.7820212 0.6975484 0.4184711 0.8681353 0.8316964
0.7071333 0.702734 0.5416783 0.6834443 0.8687746
0.9457692 0.6945148 0.3747732 0.9258333 0.8739112
0.5945229 0.972226 0.4892745 0.7512412 0.7298172
0.6910047 0.8920515 0.2892064 0.771235 0.5920943
0.1705577 0.7849704 0.3212931 0.3327927 0.5749651
0.488049 0.6806885 0.3215983 0.3874525 0.4409205
0.368441 1.019805 0.5017435 0.4880618 0.6857638
0.4749279 0.9585606 0.3868265 0.4854698 0.4193548
0.3263151 0.6539214 0.170954 0.4756083 0.5297714
0.2697958 0.956836 0.3572928 0.3035272 0.8622532
0.5410623 0.7557872 0.3770236 0.3380687 0.5683536
0.567411 0.7227269 0.5506124 0.756049 0.4454621
0.4553597 1.015757 -0.01387916 0.6970267 0.5747275
0.5994515 0.904836 0.5345732 0.3567225 0.5625587
0.4575725 1.029619 0.3851216 0.3863184 0.7541755
0.3840421 1.000537 0.07839989 0.5344601 0.5530597
0.1938632 0.8786904 0.2352888 0.4260597 0.646308
0.4926425 0.7090807 0.3742008 0.2094084 0.5150569
0.6453616 0.809197 0.3096207 0.4345488 0.4349529
0.6821309 0.8842345 0.3289505 0.5532755 0.6376574
0.6269704 0.8588323 0.4319167 0.4683987 0.7996896
0.5393999 1.153155 0.5238225 0.3984879 0.4240571
0.556973 0.6462444 0.4175463 0.1283980 0.4086615
0.5959419 0.714842 0.4400594 0.3779040 0.4328759
0.2530027 1.070241 0.4067644 0.5135696 0.5597685
0.5392292 0.8504124 0.2810974 0.63045 0.5120408
0.4205876 0.9008495 0.432463 0.2000097 0.5127976
0.2974532 0.809542 0.4533878 0.4191693 0.5097955
0.400443 0.846982 0.3104054 0.1600630 0.4249083
0.8006656 0.8672592 0.1833681 0.5457807 0.6792395
0.4101038 0.8801118 0.4493623 0.3618473 0.4457678
0.5081387 0.8450893 0.2864931 0.1304581 0.6299826
0.5872943 0.7834853 0.449666 0.5317538 0.567087
0.4515123 0.8297559 0.05215842 0.4437901 0.6489674
0.2787756 0.9212812 0.3966612 0.663558 0.5008532
0.5371415 0.7826489 0.2179474 0.5635252 0.5880516
0.683236 1.018972 0.3451844 0.5453207 0.2639316
0.5452232 0.7988742 0.2521463 0.271834 0.6780092
0.6100932 0.9366688 0.4556418 0.5065297 0.6421478
0.6015819 0.6270674 0.5448245 0.48837 0.5517127
0.3790439 0.783655 0.3999277 0.5632959 0.7864911
0.4398744 1.009260 0.2595565 0.6409953 0.599797
0.3528725 1.041717 0.519334 0.6871082 0.6836033
0.5326487 1.085868 0.3298926 0.64921 0.7431053
0.4867378 0.8443117 0.5090478 0.5185614 0.5341372
0.6746207 0.9592919 0.1666495 0.377714 0.708515
0.4547086 0.7485066 0.3022614 0.4844504 0.7124972
0.6069775 1.089127 0.4226129 0.6236418 0.6259153
0.305666 0.8055547 0.5003852 0.2889079 0.5156239
0.2250533 0.6969734 0.2626497 0.2076615 0.4589890
0.3994104 0.879273 0.4518474 0.553413 0.7917265
0.5144357 0.76126 0.3826275 0.4283579 0.5269463
0.7343247 0.8627993 0.5176913 0.6218888 0.4385459
0.6201575 1.076596 0.3257488 0.4562868 0.539215
0.4538278 0.9902626 0.5453471 0.4864178 0.667217
0.314826 0.8615386 0.3899200 0.4856681 0.5861366
0.6435635 0.9014617 0.379672 0.3086841 0.6293732
0.4390041 0.7629018 0.38763 0.4848595 0.7809084
0.5047086 0.6483072 0.2469508 0.3645450 0.6395868
0.3942147 0.7657114 0.4440383 0.2976238 0.5618135
0.2607685 1.017816 0.7139334 0.69517 0.4848319
0.5741721 0.754302 0.1229816 0.4040765 0.592126
0.6008369 0.7469913 0.4135241 0.3614095 0.4951382
0.5105599 0.8599716 0.4758341 0.1895368 0.4797173
0.4001988 0.6604274 0.5006961 0.6816719 0.6854306
0.4584144 0.9049768 0.4228151 0.7505903 0.4994281
0.4623512 0.684416 0.3794635 0.647347 0.7970037
0.3912228 0.7302756 0.4965794 0.3570271 0.7394204
0.3962093 0.7739102 0.09228739 0.3135851 0.695233
0.7478036 0.6801886 0.3667141 0.562383 0.5810619
0.5953524 0.774174 0.6430071 0.3916193 0.4630738
0.3372857 1.006949 0.4509955 0.4217335 0.3700941
0.4369494 0.9462725 0.1903509 0.3200790 0.6964078
0.3889354 0.9897577 0.72803 0.5876814 0.7021434
0.6764457 0.5806433 0.2975188 0.1737899 0.3521617
0.5243898 0.6810593 0.3818521 0.2982256 0.3738327
0.7473657 1.055782 0.3312633 0.5204959 0.4746863
0.401944 0.7044048 0.4212756 0.6285516 0.6342484
0.5270173 0.8475085 0.3347092 0.3727141 0.7418013
0.5367928 0.8928291 0.2385096 0.3278187 0.5444168
0.5034633 0.6248253 0.2246238 0.3754695 0.6699468
0.725961 0.7338001 0.6460779 0.4526170 0.5522039
0.630257 0.7728409 0.3790533 0.5918064 0.566713
0.7449109 1.083972 0.1354044 0.6459486 0.5313723
0.7105755 0.8328762 0.5244197 0.495516 0.4073877
0.5916074 0.911913 0.3333646 0.5807745 0.5023674
0.5336817 1.023856 0.5478897 0.3456844 0.6869074
0.5148996 0.9127436 0.3723583 0.517066 0.6525808
0.5025754 1.017542 0.2896756 0.4429122 0.5463237
0.3395013 0.8030468 0.2974165 0.5250442 0.6310963
0.370996 0.801387 0.1115015 -0.1027156 0.3029689
0.3292378 0.7471727 0.3452253 0.0820079 -0.1146235
0.1044291 0.8682537 0.3078138 0.3164384 0.1315029
0.3785326 0.8090327 0.1944052 0.2965902 0.1715973
0.327225 0.7420839 0.349375 0.07198512 0.05187687
0.1006604 0.8197136 0.004987516 0.07650258 0.1753350
-0.03130618 0.7270644 0.05736246 0.06586569 0.2294538
0.2372566 0.6565268 0.2249522 0.2195602 0.04584195
0.008490276 0.6829376 0.1941635 0.03315066 0.2396195
0.2492344 0.7897822 0.3212881 0.0707552 -0.03447476
0.1818836 0.9951051 0.06478397 0.2616202 0.03392793
0.1179815 0.8705904 -0.1213033 0.2778497 0.4717312
0.3407894 0.6448584 0.2761235 0.05669152 0.1337617
0.2303292 0.739822 0.2052309 0.2023248 0.3527934
0.2210424 0.7893854 0.1377324 -0.03562413 0.1472282
0.3289085 0.8550487 0.2708662 0.2824360 0.2411041
0.2325011 0.440089 -0.08639983 -0.03364541 0.2475956
0.08728874 0.9230284 0.4111690 0.4129890 0.1691214
-0.04356517 0.6820832 0.0366229 0.05091832 0.3717456
0.1118672 0.7627908 0.1558208 0.3065263 -0.06034459
0.2311687 0.783062 -0.1186263 0.1482783 0.04041542
0.09355963 0.5425013 0.2307835 0.237354 0.1193505
0.2227185 0.6389536 0.04147192 0.4474765 0.1595495
0.2026826 0.7283088 0.0912021 0.1785377 -0.08014376
-0.03896983 0.6510948 0.1531715 0.1780958 0.1647537
0.0865344 0.78497 0.05409915 -0.003858313 0.2132641
0.1924131 0.7736401 0.009467917 0.353042 0.2490207
0.2348154 0.7884786 0.05216355 0.3694161 0.1041371
0.2347265 0.6394067 0.2670753 0.1234888 0.1536407
0.2527239 0.806518 0.1444859 0.1171022 0.2277189
0.2500678 0.8012588 0.03518852 0.07152876 0.1612471
0.1940293 0.9175825 0.2707830 0.4390245 0.0939827
0.08443941 0.567864 -0.02409207 0.3814267 0.0913761
0.1770093 0.8110249 0.2558407 0.2510554 0.2481224
-0.02439187 0.6630593 0.03103753 0.05105056 0.4110467
0.2138399 0.4732296 0.2909781 0.2349352 0.1349897
-0.0792571 0.7826976 0.1178642 0.3912169 0.06769732
-0.009608256 0.8650428 0.3727666 0.1724273 0.2584808
0.2617086 0.5330482 0.1244685 0.2010067 -0.06622065
0.2954217 0.6754574 0.2389387 0.3617772 0.4040595
0.3051214 0.9047037 0.04681483 0.2025443 -0.0752114
0.2253674 0.6482575 -0.01216645 0.1417817 0.2572785
0.0150485 0.7793941 0.5128408 0.3353562 0.2620065
0.3744448 0.6714587 0.4985287 0.1555630 -0.05333009
0.1058678 0.7064508 -0.02336002 -0.004240184 -0.1765375
0.3383671 0.9704388 0.3162729 0.06728681 0.2297195
0.2640642 0.7768638 0.1748405 0.09241024 0.2515201
0.2972744 0.8750553 0.006292767 0.2516890 0.2391423
0.09248026 0.7495658 0.2645754 0.1420632 0.05446741
0.33646 0.3422292 0.2475905 0.2392669 0.1074079
0.0895869 0.5755867 0.2070011 0.1474872 0.3359266
0.0343564 0.8011335 0.08470358 0.1103919 0.1251023
0.1535252 0.9917062 0.2301609 0.06044661 0.4061727
0.04848819 0.6643412 0.08631912 0.1962809 0.3457131
0.3572417 0.6724281 0.2802255 0.163886 0.2969907
0.1738477 0.688891 0.1286300 0.1635836 0.365488
0.366136 0.7025868 0.1440463 0.1628222 0.2984713
0.296854 0.6805311 0.09797762 0.2280614 0.1541545
0.2674603 0.8195978 -0.1182296 -0.01523368 0.3027345
0.3458553 0.6423818 0.1018203 0.1341797 -0.09985448
0.06083837 0.8057462 0.1178903 0.2551463 0.2668571
0.07233696 0.7360905 0.03546112 -0.03704662 0.02160855
0.1824900 0.784407 0.03161897 0.02765934 0.1448425
0.2205639 0.9196857 0.08361845 0.2647758 0.2739518
0.03300131 0.7685215 0.2589173 0.1837055 -0.0499544
0.2360926 0.856211 -0.06197161 0.1480872 -0.01948926
0.1424925 0.7364679 0.2391462 0.4385855 0.1601167
0.1065844 0.5179106 0.4091831 0.3673797 0.1577136
0.2053121 0.6073896 0.3406645 0.2359076 -0.08028513
0.2922759 0.76759 0.07473288 0.3124736 0.1786244
0.03856412 0.6456187 0.01799785 0.1950786 0.003713339
0.1161600 0.9044392 -0.02748893 0.1858791 0.5015336
0.3586024 0.9158845 -0.08799953 0.02610813 0.2450237
0.2425668 0.8654203 0.1587969 0.3185025 0.2449089
0.2348514 0.5585486 0.005737834 0.03595032 0.2460737
0.3665638 0.6276816 0.09167969 0.3658497 0.3654517
0.05945784 0.4878008 0.1823686 0.2328391 0.1612257
0.2859322 0.4717483 0.08000897 -0.02189815 0.3014274
0.307939 0.7473797 -0.07462117 0.1465137 0.1573096
0.2097810 0.8021359 0.2365913 0.2333951 0.2394481
-0.03897976 0.6549062 0.1211726 -0.02245825 -0.04066791
0.2791899 0.5988374 0.002799760 0.002676934 0.3862539
0.3851255 0.9738816 0.2309209 0.04267984 0.0254788
0.3063255 0.7754305 0.1079676 0.2199198 0.1987039
0.3047949 0.592767 -0.09691218 0.4931077 0.3759396
0.2290839 0.7363866 0.2029274 0.4459024 0.1044686
0.1511699 0.7470083 0.3627812 0.163275 0.09090738
0.758035 0.7272616 0.2105039 0.06349582 0.1555116
0.7801565 0.3084587 0.1165415 0.2656354 0.01681032
0.669278 0.5851298 0.3642048 0.4703443 -0.06946773
0.6576064 0.6832544 0.07630768 0.2366912 -0.2512079
0.6501778 0.4615713 0.2102596 0.3464225 -0.05917406
0.6282947 0.5769378 0.534994 0.345695 0.1028323
0.9065689 0.283354 0.4901696 0.2763165 0.1204178
0.7079548 0.5174184 0.408865 0.4811075 0.1180823
0.7326886 0.4103167 0.25973 0.3423735 0.2039056
0.7040333 0.4984664 0.3384186 0.3069812 0.01853822
0.576704 0.393151 0.3661421 0.1764029 0.05992939
0.9576732 0.6888221 0.5034746 0.2104461 -0.06174309
0.7688966 0.5540124 0.3569703 0.4204374 0.08518982
0.6834711 0.4087752 0.2041333 0.4089280 0.07634199
0.6546921 0.2749646 0.3745079 0.5429393 -0.1360641
0.6348708 0.2606036 0.1226776 0.2412742 0.2526903
0.7542807 0.4460783 0.3711716 0.2952985 -0.02872595
0.7975773 0.7166855 0.3138893 0.3140539 -0.0053118
0.791262 0.2552617 0.2783949 0.2846701 -0.2417194
0.6531375 0.4591773 0.1910140 0.3160437 -0.1138811
0.7623496 0.4820867 0.3273000 0.08166313 -0.1329669
0.6633655 0.4678723 0.3278058 0.2597474 -0.09167213
0.7543049 0.4865594 0.2374112 0.003390421 0.1665071
0.6446201 0.7474409 0.4105545 0.2024861 0.1597443
0.9142535 0.6523605 -0.1252572 0.1287806 0.07217182
0.9540514 0.2130499 0.3479261 0.1777394 0.1094473
0.5088186 0.3114849 0.0622657 0.3751064 0.02259694
0.6039869 0.2836743 0.2733668 0.2301617 -0.1676701
0.8709415 0.486955 0.1260880 0.2553107 -0.0755386
0.6158563 0.6272419 0.05426903 0.2243651 0.2136352
0.6382209 0.4214647 0.4058584 0.2379773 0.26817
0.94333 0.5168093 0.275125 0.6035966 -0.1876407
0.8329879 0.6632279 0.3349082 0.4422919 -0.1784836
0.7310279 0.4070542 0.2355990 0.2717392 -0.06484254
0.7878081 0.6819328 0.1698525 -0.03814910 0.03657553
0.7722031 0.3669932 0.1623020 0.3740813 -0.07086269
0.7498652 0.4771647 0.2486657 0.1463626 -0.1666686
0.8535297 0.6693771 0.1233089 0.1385501 0.1091591
0.6537202 0.346314 0.3095762 0.3014075 0.1446835
0.7335587 0.4037004 0.6287212 0.0992988 0.1972487
0.79217 0.4729901 0.09398477 0.1771599 0.02113922
0.779974 0.1524407 0.1930082 0.3105228 0.001285016
0.961127 0.2409079 0.2480973 0.1818877 -0.04892255
0.8129671 0.4006062 0.3264019 0.3981396 -0.1849172
0.8247378 0.4254449 0.2890045 0.344806 0.004137335
0.8948595 0.5471268 0.1332758 0.2090955 -0.02027013
0.8273325 0.591023 0.0843965 0.3244114 -0.08749762
0.7270014 0.4345952 0.4679039 0.1882734 0.0944884
0.8032344 0.6791671 0.2737667 0.2328285 -0.01651423
0.6538604 0.0909234 0.3227674 0.430059 0.1047229
0.8004393 0.4522023 0.1417749 0.4205511 0.07416933
0.901234 0.3605956 0.3398761 0.4171047 -0.09972001
0.8117492 0.2356907 0.1524417 0.2087255 -0.1380924
0.7987734 0.5756357 0.1730962 0.3694798 0.06044955
0.8002351 0.3094665 0.3894683 0.464591 0.2593459
0.9974766 0.593635 -0.01353002 0.3707469 0.2110581
0.8418084 0.5777347 0.2395881 0.3246773 -0.03016925
0.5713954 0.3603367 0.4244779 0.1965851 0.01404281
0.815901 0.6147157 0.2541813 0.191676 -0.01261184
0.7455602 0.1786971 0.3337116 0.2328300 0.1322325
0.7899913 0.2772183 0.4061096 0.5065401 0.05336738
0.7892768 0.07942588 0.1068497 0.2566907 0.1281227
1.039923 0.5125825 0.4594371 0.4521540 -0.04755594
0.6080784 0.3135078 0.2270274 0.09464765 0.3107117
0.5595328 0.1902391 0.3538158 0.4574500 0.05770045
0.4266489 0.3589049 0.2007915 0.3898391 0.0923745
1.008446 0.354174 0.3526935 0.3458599 -0.0921655
0.6569903 0.3914394 0.1443355 0.2411830 0.06359048
0.546371 0.3785288 0.6083147 0.05025172 -0.09220994
0.8278994 0.3535509 0.3474341 0.05911285 0.2585572
0.7882595 0.621796 0.2619388 0.3548999 -0.09403098
0.6729718 0.4276792 0.4545895 0.1401103 0.0290293
0.71277 0.6308885 0.2327614 0.3491867 0.02802631
0.7727824 0.742186 0.3175499 0.2390484 0.03338404
0.7426059 0.4222125 0.1841473 0.2057949 0.1934995
