V1	V2	V3	V4	V5
0.515123273185205	0.126619994255376	-0.733616947810098	-2.15998991907063	0.168019127231972
-1.00919921771456	-0.316858898651174	0.223876434782401	-2.73714936630528	0.732658015839143
0.150468746909266	-0.472857599792542	2.41059314525551	-1.5403503603006	-1.06439797736596
-0.208114272419689	-1.60460179656511	0.616683670870141	0.164133178552654	2.40268715922299
-0.736865809470821	0.316385317344083	1.25270033548678	-0.769537946629384	0.643935430222779
0.0668164946042942	-0.721114482798837	1.36837980865861	-0.64067549318642	2.1668357140836
-0.34960564963418	0.505460909037589	0.31046982291875	-2.15876892733386	0.161208406989034
-0.0955681555006688	0.137923801131944	-0.188388140365324	-0.530991747529977	1.59219940959336
-0.89676650586623	0.341187539233355	1.89192052277571	-0.728857131685408	0.0605142315996536
1.0717361906813	-0.690672249409936	1.45845914176519	-2.01328694098926	-0.231613186699859
0.0523491507414459	-0.234273849116437	1.69258022139208	0.650383012848812	0.848971151102493
-0.368659939172954	-0.130202950751787	-0.538882663445724	-0.578661678353815	2.35860535216483
-0.590346153819823	-0.189882721453533	1.18458046914709	-0.449067136298457	0.726295756055723
-1.20594685666913	0.133109511528099	-1.2733411385954	0.375382183510274	-0.192705145757752
-1.98054706639915	-1.48024004972156	-0.882364412770549	0.700390175077209	0.261735366641542
-1.61466261591131	0.802456934632781	-2.01361122422222	-0.11049044172701	-0.431405571099086
-1.85369281929639	-0.0832445731272528	-0.745793508759866	-0.345464737946152	-0.363744401002621
-1.80876237988068	-0.795152071211472	0.62898813022944	0.755913458767307	-0.317328908080534
-0.960411920776593	0.338965389387215	-0.867916679246163	0.571529894879362	-1.83779100048807
-1.70637371459267	-1.29245044125617	-0.022940136729073	-0.804675014903824	-1.18319672703764
-0.724711124564013	-1.12210466275885	-0.641122342079988	-0.0925045563536541	-1.34767721749439
-1.66616096838089	0.797302776119308	-2.09983310156003	-0.561210913409868	-0.0650832104747798
-1.0128721698309	-0.581269246333573	-0.285703879200801	-0.335215077240684	-1.19681865474626
-0.727342601818085	-0.92282424936165	0.83126071766617	-0.532825992842872	-0.902848041206324
-0.797349259992661	-1.02038470915033	-0.0893410342270701	-0.473156962983686	-2.02570734573401
-1.73899330703435	-0.425686749873575	-0.912272718059262	0.434005764040998	-0.265459739187369
-0.788026358983216	-0.878899343759809	-1.07005995436126	-0.79450284693498	-1.40944114634488
-1.88042042048094	-0.633530147711771	-0.469739902478536	0.94212837148088	-0.00377243694989104
-2.0857628615341	-0.986535418060658	0.356230897494679	1.31099388242768	-1.03704767800041
-1.33761941072727	-1.33014800679356	-0.956107977414412	0.0335889032818411	-0.831791549672227
-1.52129957437021	-0.251830367720308	-0.371802370654602	0.489059046623742	-0.596731587841179
-1.82659260994918	-0.435920217016545	0.244926175962098	1.00109702904388	-0.151109692523014
-1.08705225902674	-1.73837775131057	0.441321463076586	0.648295206634651	-1.01624454540009
-1.64539999290139	-0.460101701041439	-1.13013032030454	0.615060368419844	0.793705273087691
